George Dickel No. 12 Tennessee Whiskey,33.813484,80.85714285714286,8.270000457763672,29.99,0.8869242696470511
Jack Daniel's Holiday Select,25.360113,NULL,NULL,49.99,1.9712057826701754
Kopper Kettle Apple Whiskey,25.360113,NULL,NULL,24.99,0.9854056892135178
Lagavulin 8yr,25.360113,85.6875,8.84000015258789,64.99,2.562685643196681
Blanton Single Barrel Bourbon,12.680057,NULL,8.630000114440918,26.99,2.128539381346409
Crown Royal Vanilla,25.360113,NULL,NULL,28.99,1.1431336921328914
George Dickel 14 Year Tennessee Whisey,25.360113,NULL,NULL,64.99,2.562685643196681
Southern Comfort Whiskey 100 Proof,59.1736,NULL,NULL,34.99,0.5913110259641501
Old Crow,25.360113,71.4,NULL,9.99,0.39392567826586683
Prichard's Tennessee Whiskey,25.360113,85.0,NULL,36.99,1.4585897731822113
James E. Pepper 1776 Rye Whiskey,25.360113,89.0,NULL,29.89,1.178622477747636
Bird Dog Apple Bourbon,1.6906742,NULL,NULL,1.19,0.7038612567983014
Yukon Jack,25.360113,NULL,NULL,26.99,1.0642696906732045
Tullamore Dew,25.360113,66.0,NULL,29.99,1.1825656928627348
Bulleit Bourbon,12.680057,81.15384615384616,8.380000114440918,17.99,1.418763368209228
Gentleman Jack Whiskey,1.6906742,63.27272727272727,7.909999847412109,2.99,1.7685252633139814
Wild Turkey Forgiven Whiskey,25.360113,79.14285714285714,NULL,54.99,2.1683657863193924
Glenmorangie The Original 10 Yr,25.360113,74.0,NULL,45.99,1.8134777797508017
Michter's Us1 Small Batch Bourbon,25.360113,83.66666666666667,8.5,41.99,1.6557497768314282
13th Colony Southern Corn Whiskey,25.360113,NULL,NULL,29.95,1.180988451943039
Michter's Us 1 Single Barrel Straight Rye,25.360113,77.66666666666667,NULL,41.99,1.6557497768314282
Senator's Club Whiskey,33.813484,NULL,NULL,9.69,0.2865720528943924
Passport,59.1736,42.0,NULL,29.99,0.5068138520335606
The Glenlivet Founders Reserve,25.360113,NULL,7.920000076293945,44.99,1.7740457790209585
High West Whiskey Double Rye,25.360113,87.125,8.680000305175781,40.99,1.6163177761015848
Jim Beam Apple,59.1736,NULL,NULL,29.99,0.5068138520335606
Hibiki Harmony Whiskey,25.360113,73.0,8.40999984741211,64.99,2.562685643196681
(ri)1 Rye Whiskey,25.360113,NULL,NULL,39.99,1.5768857753717413
Jack Daniel's Honey Tennessee Whiskey,25.360113,70.5,NULL,24.99,0.9854056892135178
Canadian Club Whisky,33.813484,74.5,NULL,19.99,0.5911842641732256
Glenfiddich 18 Yr Ancient Reserve,25.360113,NULL,NULL,119.99,4.731445683338068
Vat 69 Gold,59.1736,NULL,NULL,25.99,0.43921613867557024
Hudson Four Grain Whiskey,12.680057,76.0,NULL,45.99,3.6269555595016034
Paul Jones Whiskey,25.360113,NULL,NULL,7.99,0.31506167680618
Crown Royal Special Reserve,59.1736,69.0,NULL,99.99,1.6897738035652905
West Cork Black Reserve Irish Whiskey,25.360113,NULL,NULL,39.99,1.5768857753717413
Ardbeg Corryvreckan Scotch,25.360113,90.1125,9.09000015258789,84.99,3.351325657793549
The Macallan Edition No. 1,25.360113,89.75,8.819999694824219,99.99,3.9428056687412
Belle Meade Bourbon,25.360113,75.0,NULL,41.99,1.6557497768314282
Fighting Cock Bourbon,25.360113,82.0,NULL,18.99,0.7488136848344574
Jefferson's Very Small Batch,25.360113,72.0,7.920000076293945,34.99,1.3797257717225244
Michter's Us-1 Barrel Strength Rye Whiskey,25.360113,88.5,8.979999542236328,77.49,3.0555856523197233
Balvenie Doublewood 17 Year Scotch,25.360113,86.07692307692308,8.720000267028809,149.99,5.9144060060756605
J & B Rare Scotch,33.813484,NULL,NULL,31.99,0.9460722707418162
Laphroaig Select Scotch,25.360113,80.0,8.3100004196167,47.99,1.8923417812104886
The Glenlivet Nadurra First Fill,25.360113,85.5,NULL,94.99,3.745645665091983
Knappogue Castle 12 Yr,25.360113,77.83333333333333,8.5,39.99,1.5768857753717413
Talisker 30yr,25.360113,88.16666666666667,9.199999809265137,889.99,35.0940859444752
Virginia Gentleman,33.813484,71.0,NULL,16.99,0.502462262531078
Senator's Club Whiskey (plastic),25.360113,NULL,NULL,7.89,0.3111184804937243
The Macallan Fine Oak 10yr,25.360113,81.70588235294117,8.229999542236328,56.99,2.2472297877790792
Old Forester,33.813484,78.25,8.109999656677246,21.99,0.6503322652679907
Pikesville Rye 110 Proof,25.360113,NULL,NULL,49.99,1.9712057826701754
Sagamore Spirit Rye Whiskey,25.360113,NULL,NULL,44.99,1.7740457790209585
Calvert Extra Whiskey,59.1736,NULL,NULL,17.49,0.2955709977898407
Wild Turkey Spiced,1.6906742,79.5,NULL,1.89,1.117897227994438
Jameson Irish Whiskey,25.360113,70.28571428571429,7.820000171661377,29.99,1.1825656928627348
Distiller's Pride,59.1736,NULL,NULL,17.49,0.2955709977898407
Seagram's 7 Crown Whiskey,25.360113,58.0,NULL,15.99,0.6305176826449272
Jim Beam Kentucky Fire Bourbon,1.6906742,NULL,NULL,1.49,0.8813052343809438
The Macallan 25yr,25.360113,NULL,NULL,NULL,NULL
The Macallan Fine Oak 21 YR Old,25.360113,NULL,8.520000457763672,499.99,19.715605659836267
Wild Turkey 81,33.813484,76.15384615384616,8.130000114440918,29.99,0.8869242696470511
Gentleman Jack Whiskey,25.360113,63.27272727272727,7.909999847412109,32.99,1.3008617702628376
Hell Cat Maggie Irish Whiskey,25.360113,NULL,NULL,24.99,0.9854056892135178
Johnnie Walker Green Scotch,25.360113,83.70769230769231,8.520000457763672,61.99,2.4443897914282964
Rosebank 21 Year,25.360113,88.0,NULL,569.99,22.475845710925306
Teacher's Scotch,25.360113,NULL,NULL,19.99,0.7882456855643007
Southern Comfort Whiskey (plastic),25.360113,NULL,NULL,16.99,0.6699496833747706
Laphroaig Single Malt,25.360113,NULL,NULL,54.99,2.1683657863193924
Jack Daniel's No. 7 Black Tennessee Whiskey,12.680057,NULL,NULL,12.99,1.024443360910794
Paul Jones Whiskey,12.680057,NULL,NULL,4.49,0.35409934850345626
Evan Williams Kentucky Cider,25.360113,NULL,NULL,8.49,0.33477767717110174
Jim Beam Flavor Pack,38.209236,NULL,NULL,26.29,0.6880535589810312
Glenfiddich 12 Year Scotch,33.813484,77.17073170731707,8.079999923706055,59.99,1.774144342476457
Highland Park Fire Edition,25.360113,90.0,NULL,399.99,15.772405586851928
Talisker Storm,25.360113,83.35,8.609999656677246,59.99,2.3655257899686095
The Macallan Fine Oak 17yr,25.360113,87.375,8.789999961853027,249.99,9.85760607906
Jim Beam Devil's Cut Bourbon,12.680057,75.3,8.050000190734863,13.99,1.1033073623704808
Jack Daniel's Tennessee Fire,12.680057,NULL,NULL,12.99,1.024443360910794
Southern Comfort Whiskey,1.6906742,25.0,NULL,0.99,0.5855652247365979
Glenkinchie Distiller's Edition,25.360113,NULL,8.399999618530273,67.99,2.680981645386211
Wild Turkey 101,1.6906742,84.9090909090909,8.510000228881836,2.49,1.4727852536696355
Tim Smith's Climax 'Wood Fired' Whiskey,25.360113,NULL,NULL,34.99,1.3797257717225244
Evan Williams Honey Whiskey,25.360113,NULL,NULL,14.49,0.5713696815501621
Seagram's VO Whisky (plastic),59.1736,NULL,NULL,33.99,0.5744115976246525
The Black Grouse,59.1736,71.58333333333333,NULL,50.59,0.8549420822738313
The Famous Grouse Smoky Black,59.1736,77.0,NULL,54.99,0.9292995927541019
Jim Beam Bourbon,1.6906742,72.0,NULL,1.49,0.8813052343809438
Old Forester 1870 Craft,25.360113,80.0,NULL,44.99,1.7740457790209585
Dewar's Highlander Honey Scotch,1.6906742,55.0,NULL,2.29,1.354489221607932
Buffalo Trace Bourbon,59.1736,84.3015873015873,8.569999694824219,54.99,0.9292995927541019
Rhetoric Whiskey,25.360113,NULL,NULL,109.99,4.3371256760396335
Paul Jones Whiskey,33.813484,NULL,NULL,9.69,0.2865720528943924
Clyde May's Whiskey,25.360113,NULL,NULL,32.99,1.3008617702628376
Pogues Irish Whiskey,25.360113,NULL,NULL,39.99,1.5768857753717413
Canadian Club Classic Small Batch Whisky,25.360113,NULL,NULL,23.99,0.9459736884836744
Old Bushmills,33.813484,NULL,NULL,29.99,0.8869242696470511
Jim Beam Single Barrel Bourbon,25.360113,85.16666666666667,NULL,34.99,1.3797257717225244
Defiant Whisky,25.360113,60.0,NULL,38.99,1.537453774641898
Crown Royal Whiskey,1.6906742,66.42857142857143,7.539999961853027,2.99,1.7685252633139814
Clynelish Select Reserve Scotch,25.360113,NULL,NULL,919.99,36.277045966370494
Glenlivet 12 Year Single Malt Scotch,1.6906742,76.70192307692308,8.050000190734863,3.99,2.3600052826026734
Ancient Age Bourbon,59.1736,76.33333333333333,NULL,26.99,0.45611556701506784
David Nicholson 1843,25.360113,85.0,NULL,29.99,1.1825656928627348
Four Roses 2016 Limited Edition Small Batch,25.360113,92.0,NULL,97.39,3.8402825270120653
Angel's Envy Rye Whiskey,25.360113,89.3,NULL,79.99,3.154165654144332
Crown Royal Regal Apple Whiskey,1.6906742,NULL,NULL,2.99,1.7685252633139814
Crown Royal Whiskey,33.813484,66.42857142857143,7.539999961853027,35.99,1.0643683293392758
Harwood Canadian Whisky,59.1736,NULL,NULL,17.69,0.2989508963509808
Colonel's Pride Bourbon,33.813484,NULL,NULL,9.69,0.2865720528943924
Gentleman Jack Whiskey,12.680057,63.27272727272727,7.909999847412109,16.99,1.3398993667495411
James E. Pepper 1776 Barrel Proof Rye Whiskey,25.360113,78.0,NULL,38.59,1.5216809141815024
Murlarkey Clemoncy Whiskey,25.360113,NULL,NULL,29.99,1.1825656928627348
Glenfiddich The Original With Tin,25.360113,NULL,NULL,99.99,3.9428056687412
Evan Williams Black Bourbon,25.360113,79.0,8.180000305175781,13.99,0.5516536811852404
Jim Beam Bourbon,59.1736,72.0,NULL,32.99,0.5575121692851549
George Dickel No. 8 Tennessee Whiskey,33.813484,70.75,NULL,25.99,0.7686282674575209
Senator's Club Whiskey,59.1736,NULL,NULL,15.79,0.2668419728360049
Paddy Old Irish Whiskey,25.360113,NULL,NULL,23.95,0.9443964475639784
Glenlivet Nadurra Scotch,25.360113,NULL,8.859999656677246,94.99,3.745645665091983
Four Roses Small Batch Bourbon,25.360113,85.32608695652173,8.5,37.99,1.4980217739120547
Wild Turkey Russell Reserve 10 Yr,25.360113,NULL,NULL,35.99,1.4191577724523678
Canadian Club Rye Whisky,25.360113,74.5,NULL,19.99,0.7882456855643007
The Knot Liqueur,25.360113,NULL,NULL,24.99,0.9854056892135178
Talisker 25 YR,25.360113,91.15384615384616,8.979999542236328,659.99,26.024725776611213
Ancient Age Traveler,25.360113,NULL,NULL,12.99,0.512221680455397
Elijah Craig 21 Year Single Barrel Bourbon,25.360113,NULL,NULL,158.29,6.2416911307856955
Ezra Brooks Bourbon,59.1736,NULL,NULL,25.99,0.43921613867557024
Filibuster Dual Cask Rye Whiskey,25.360113,NULL,NULL,46.29,1.8253073498855257
Glenmorangie Quinta Ruban Scotch,25.360113,84.81481481481481,8.569999694824219,61.99,2.4443897914282964
Sam Clay,59.1736,NULL,NULL,19.49,0.3293698544688359
Whoop & Holler,25.360113,NULL,NULL,189.99,7.491686035269397
Johnnie Walker Blue Scotch,25.360113,79.5,8.529999732971191,229.99,9.068966064463133
Duke Bourbon,25.360113,NULL,NULL,41.19,1.6242040559106372
E H Taylor Jr. Barrel Proof Whiskey,25.360113,NULL,NULL,69.99,2.759845646845898
Hudson Maple Cask Rye Whiskey,12.680057,NULL,NULL,49.99,3.942411565340351
Ardbeg Supernova Scotch,25.360113,NULL,NULL,119.99,4.731445683338068
Oban,25.360113,NULL,NULL,81.99,3.233029655604019
Lexington Bourbon,25.360113,NULL,NULL,27.99,1.103701691403048
George Dickel Hand Selected Barrel 9 Year,25.360113,NULL,NULL,44.95,1.7724684628906897
1792 High Rye,25.360113,86.0,NULL,39.99,1.5768857753717413
Lock Stock & Barrel 16 Yr Straight Rye Whiskey,25.360113,59.0,NULL,149.99,5.9144060060756605
Dewar's White Label Scratched Cask,25.360113,NULL,NULL,29.99,1.1825656928627348
Scoresby Rare,25.360113,NULL,NULL,13.9,0.5481047951027087
Bourbon Supreme Bourbon,59.1736,NULL,NULL,20.99,0.3547189969780823
Wild Turkey Rare Breed,1.6906742,87.1891891891892,8.739999771118164,3.99,2.3600052826026734
Canadian Mist Maple Mist Flavored Whiskey,25.360113,NULL,NULL,10.9,0.4298087929131785
Canadian Macnaughton Whisky,59.1736,NULL,NULL,19.99,0.3378195686385847
Mattingly & Moore Bourbon,59.1736,NULL,NULL,18.99,0.3209201402990871
War Horn Whisky,25.360113,NULL,NULL,34.89,1.3757824813968529
Tin Cup Whiskey,25.360113,NULL,NULL,32.99,1.3008617702628376
Cinerator Hot Cinnamon Whiskey,1.6906742,NULL,NULL,1.09,0.6447132407674496
Cutty Sark Prohibition,1.6906742,NULL,8.520000457763672,1.9,1.1238120225465318
George Washington Rye Whiskey (distlllery Only),12.680057,NULL,NULL,97.99,7.7278833345630265
Red Stag Hardcore Cider,1.6906742,37.333333333333336,NULL,1.69,0.9996012664426472
Balcones Baby Blue Corn Whiskey,25.360113,81.42857142857143,8.300000190734863,42.99,1.6951817775612716
Seagram's 7 Crown Whiskey,33.813484,58.0,NULL,19.99,0.5911842641732256
Brenne Estate Cask Whisky,25.360113,NULL,NULL,69.99,2.759845646845898
Kentucky Supreme No. 8 Bourbon,59.1736,NULL,NULL,18.49,0.3124704261293383
Bare Knuckle American Wheat Whiskey,25.360113,NULL,NULL,35.99,1.4191577724523678
Wild Turkey Spiced,25.360113,79.5,NULL,23.1,0.910879231901497
Oban Little Bay,25.360113,79.8,8.390000343322754,64.99,2.562685643196681
Old Forester,25.360113,78.25,8.109999656677246,18.99,0.7488136848344574
Woodford Reserve Bourbon,12.680057,NULL,8.399999618530273,19.99,1.5764913711286015
Jim Beam Rye Whiskey,25.360113,76.66666666666667,7.929999828338623,22.99,0.9065416877538309
Dewar's White Label Scotch,12.680057,59.2962962962963,7.489999771118164,14.99,1.1821713638301676
Glenfiddich Solera Reserve Single Malt,25.360113,NULL,NULL,69.99,2.759845646845898
Maker's Mark Bourbon,12.680057,79.97368421052632,8.229999542236328,18.49,1.4581953689390714
Bird Dog Ruby Red Grapefruit Flavored Whiskey,25.360113,NULL,NULL,18.99,0.7488136848344574
Fireball Cinnamon Whisky,59.1736,NULL,NULL,32.99,0.5575121692851549
2 Gingers Irish Whiskey,25.360113,NULL,8.039999961853027,17.99,0.709381684104614
Johnnie Walker Red Scotch,1.6906742,47.666666666666664,7.369999885559082,2.49,1.4727852536696355
Laphroaig 25 Year,25.360113,95.0,9.15999984741211,499.99,19.715605659836267
Paul Jones Whiskey,59.1736,NULL,NULL,15.49,0.2617721411108455
West Cork 10 Yr Irish Whiskey,25.360113,73.0,NULL,39.99,1.5768857753717413
Hibiki 12 Year,25.360113,78.6,8.609999656677246,82.59,3.2566887958734667
Calumet Farm Bourbon,25.360113,NULL,NULL,49.99,1.9712057826701754
Evan Williams 1783 Bourbon,25.360113,80.0,NULL,16.99,0.6699496833747706
Auchentoshan Three Wood Scotch,25.360113,82.34042553191489,8.25,69.99,2.759845646845898
Mortlach Rare,25.360113,NULL,8.449999809265137,129.99,5.125765991478793
Wild Turkey Rye 81,25.360113,NULL,8.010000228881836,25.99,1.024837689943361
Early Times Fire Eater Cinnamon Flavored Whiskey,25.360113,NULL,NULL,15.9,0.6269687965623955
Jefferson's Ocean - Aged At Sea,25.360113,NULL,8.640000343322754,79.99,3.154165654144332
Russell's Reserve Single Barrel Rye,25.360113,84.4,NULL,64.99,2.562685643196681
Glenmorangie Tusail Scotch,25.360113,80.71428571428571,8.800000190734863,99.99,3.9428056687412
1792 Bourbon Full Proof,25.360113,84.0,8.949999809265137,47.99,1.8923417812104886
Dewar's White Label Scotch,59.1736,59.2962962962963,7.489999771118164,48.99,0.8279030227171164
Scoresby Rare,59.1736,NULL,NULL,19.99,0.3378195686385847
Jim Beam Rye Whiskey,59.1736,76.66666666666667,7.929999828338623,41.99,0.7096070243406333
Jim Beam Apple Bourbon,25.360113,NULL,NULL,17.49,0.6896656837396923
Crown Royal Monarch Whiskey 75th Anniversary,25.360113,80.0,8.75,75.99,2.996437651224958
Laphroaig Triplewood,25.360113,86.21621621621621,8.699999809265137,74.99,2.9570056504951148
Aristocrat Whiskey,33.813484,NULL,NULL,9.69,0.2865720528943924
Fleischmann's Preferred Whiskey,59.1736,NULL,NULL,12.99,0.21952357026210154
Johnnie Walker Black Scotch,6.7626967,77.36904761904762,8.270000457763672,13.49,1.9947663312063548
Laphroaig Quarter Cask,25.360113,89.51851851851852,9.029999732971191,59.99,2.3655257899686095
Macallan 30yr Fine Oak,25.360113,NULL,8.569999694824219,NULL,NULL
Four Roses 2015 Limited Edition Small Batch,25.360113,92.0,NULL,97.39,3.8402825270120653
Blackback Honey Rye Whiskey,25.360113,NULL,NULL,38.89,1.5335104843162264
Leopold Bros. New York Apple Whiskey,25.360113,NULL,NULL,39.99,1.5768857753717413
Yukon Jack Jacapple,1.6906742,NULL,NULL,1.95,1.1533860658169142
Crown Royal Special Reserve,1.6906742,69.0,NULL,4.99,2.951485160871539
Belle Meade Bourbon Single Barrel,25.360113,NULL,NULL,68.29,2.6928113659420805
Kentucky Tavern Bourbon,59.1736,NULL,NULL,17.79,0.3006408456315509
Bulleit Rye Whiskey,12.680057,84.60526315789474,8.279999732971191,17.99,1.418763368209228
George Dickel Rye Whiskey,25.360113,78.6,8.520000457763672,28.99,1.1431336921328914
Seagram's 7 Crown Whiskey,6.7626967,58.0,NULL,4.99,0.7378712902178848
Balcones 1 Texas Single Malt,25.360113,NULL,NULL,79.99,3.154165654144332
Suntory Toki Whiskey,25.360113,79.0,8.170000076293945,39.99,1.5768857753717413
Ardbeg Quadrant Scotch,25.360113,NULL,NULL,52.99,2.0895017848597055
Glenfiddich Single Malt,25.360113,NULL,NULL,49.99,1.9712057826701754
Glenlivet 12 Year Single Malt Scotch,33.813484,76.70192307692308,8.050000190734863,59.99,1.774144342476457
Laphroaig Lore,25.360113,85.375,8.850000381469727,124.99,4.928605686987285
Jack Daniel's Master Distiller,25.360113,NULL,8.609999656677246,29.99,1.1825656928627348
Red Stag,25.360113,52.0,NULL,17.49,0.6896656837396923
Crown Royal Black Whiskey,59.1736,76.4,8.199999809265137,62.99,1.0644950194700826
Macallan 18 Year Single Malt Scotch,25.360113,87.28571428571429,NULL,274.99,10.843405495621504
Oban 18 Yr,25.360113,88.4,8.729999542236328,154.99,6.111566009724878
Jim Beam Signature Craft Brandy Finish Bourbon,25.360113,NULL,NULL,36.99,1.4585897731822113
Larceny Bourbon,25.360113,NULL,NULL,29.99,1.1825656928627348
Old Rip Van Winkle 10yr,25.360113,90.29166666666667,9.050000190734863,59.99,2.3655257899686095
Crown Royal Special Reserve,25.360113,69.0,NULL,46.99,1.8529097804806451
Ardbeg Uigeadall Scotch,25.360113,NULL,9.199999809265137,79.99,3.154165654144332
J & B Rare Scotch,59.1736,NULL,NULL,39.99,0.6758081676616381
Tamdhu 10 Yr Sherry Cask,25.360113,NULL,NULL,80.19,3.162052234795675
Wood Experiment Box Set 2,33.813484,NULL,NULL,99.99,2.9571042515559
George Dickel No. 8 Tennessee Whiskey,25.360113,70.75,NULL,22.99,0.9065416877538309
Copper Fox Rye Whiskey,25.360113,85.0,NULL,44.99,1.7740457790209585
Wild Turkey American Honey,12.680057,NULL,NULL,14.99,1.1821713638301676
Wild Turkey American Honey,1.6906742,NULL,NULL,1.99,1.1770452440252896
Seagram's VO,12.680057,NULL,7.789999961853027,8.99,0.7089873550720468
Knob Creek Bourbon,12.680057,81.5,NULL,19.99,1.5764913711286015
Bruichladdich Islay Barley Scotch,25.360113,NULL,NULL,67.99,2.680981645386211
Breckenridge Bourbon,25.360113,79.9,NULL,49.99,1.9712057826701754
Joseph Magnus Bourbon,25.360113,NULL,NULL,91.99,3.6273496629024526
Jack Daniel's Single Barrel Tennessee Whiskey,1.6906742,78.05882352941177,8.460000038146973,4.49,2.6557451512271935
Wasmund's Single Malt,25.360113,NULL,NULL,44.99,1.7740457790209585
Crown Royal Honey Whiskey,25.360113,NULL,NULL,28.99,1.1431336921328914
Southern Comfort Whiskey,33.813484,25.0,NULL,21.99,0.6503322652679907
Canadian Mist Whisky,6.7626967,74.33333333333333,7.619999885559082,2.99,0.44213131582849535
Glendronach 12 Year Single Malt Scotch,25.360113,84.16666666666667,8.59000015258789,64.99,2.562685643196681
The Balvenie Single Barrel,25.360113,NULL,NULL,99.9,3.9392569330798137
Jim Beam Bourbon (plastic),6.7626967,NULL,NULL,5.99,0.8857412950400577
Balvenie 12 Year Single Barrel Scotch,25.360113,NULL,8.609999656677246,89.99,3.548485661442766
Laphroaig Cairdeas Madeira,25.360113,NULL,8.84000015258789,74.99,2.9570056504951148
Jim Beam Distiller's Masterpiece,25.360113,NULL,NULL,199.99,7.88600604256783
Medley Bros. Straight Bourbon Whiskey,25.360113,NULL,NULL,24.99,0.9854056892135178
Jack Daniel's No. 7 Black Tennessee Whiskey,25.360113,NULL,NULL,24.99,0.9854056892135178
Rebel Yell Small Batch Rye,25.360113,NULL,NULL,29.99,1.1825656928627348
Balvenie 14 Year Caribbean Cask Scotch,25.360113,84.31182795698925,8.479999542236328,74.99,2.9570056504951148
Evan Williams Black Bourbon,33.813484,79.0,8.180000305175781,15.99,0.4728882619836954
Wild Turkey Masters 17yr,25.360113,NULL,NULL,149.99,5.9144060060756605
Elijah Craig,25.360113,NULL,NULL,29.99,1.1825656928627348
Haig Club Scotch,25.360113,60.0,NULL,69.99,2.759845646845898
Johnnie Walker Red Scotch,59.1736,47.666666666666664,7.369999885559082,49.99,0.844802451056614
The Famous Grouse,25.360113,71.88888888888889,7.619999885559082,24.99,0.9854056892135178
Maker's Mark 46 Bourbon,25.360113,84.25,8.779999732971191,39.99,1.5768857753717413
Canadian Mist Whisky,25.360113,148.66666666666666,15.239999771118164,10.99,0.4333576789957102
The Glenrothes Vintage Reserve Scotch,25.360113,86.0,8.600000381469727,54.99,2.1683657863193924
E H Taylor Small Batch Whiskey,25.360113,NULL,NULL,39.99,1.5768857753717413
Kentucky Gentleman Whiskey (bourbon & Blend),25.360113,NULL,NULL,8.99,0.3544936775360234
Kentucky Gentleman Whiskey (bourbon & Blend),59.1736,NULL,NULL,17.99,0.30402071195958946
Crown Royal Whiskey,6.7626967,66.42857142857143,7.539999961853027,9.49,1.403286311917663
Jim Beam Kentucky Fire Bourbon,25.360113,NULL,NULL,17.49,0.6896656837396923
Chivas Regal Scotch,59.1736,NULL,NULL,81.99,1.3855840934543338
Dalwhinnie Single Malt Scotch,25.360113,NULL,NULL,69.99,2.759845646845898
Henry Mckenna Single Barrel Bourbon,25.360113,NULL,NULL,29.99,1.1825656928627348
Knob Creek Bourbon,1.6906742,81.5,NULL,4.99,2.951485160871539
Wild Turkey 81,59.1736,76.15384615384616,8.130000114440918,46.99,0.7941041660381212
Old Overholt,25.360113,69.6,NULL,22.99,0.9065416877538309
Paul Jones Whiskey,25.360113,NULL,NULL,7.8,0.30756961321383575
Jameson 18 Year Irish Whiskey,25.360113,82.66666666666667,NULL,139.99,5.520085998777226
Bird Dog Small Batch Bourbon,25.360113,NULL,NULL,29.99,1.1825656928627348
Clyde May's Straight Bourbon,25.360113,NULL,NULL,36.99,1.4585897731822113
White Label Corn Whiskey,25.360113,NULL,NULL,32.49,1.2811457698979158
Red Stag Hardcore Cider,25.360113,37.333333333333336,NULL,17.49,0.6896656837396923
Black Velvet,6.7626967,45.0,NULL,2.99,0.44213131582849535
Evan Williams Black Carry Pack,25.360113,NULL,NULL,13.99,0.5516536811852404
Jim Beam Black Bourbon,59.1736,76.5,8.210000038146973,51.99,0.8786013077356092
Maker's Mark Cask Strength,25.360113,85.88571428571429,8.720000267028809,59.99,2.3655257899686095
Jack Daniel's Rested Rye,25.360113,NULL,NULL,51.9,2.0465208980473304
Rogue Dead Guy Whiskey,25.360113,58.5,NULL,45.1,1.778383172747479
Bird Dog Apple Bourbon,25.360113,NULL,NULL,18.99,0.7488136848344574
Tullamore Dew,33.813484,66.0,NULL,32.99,0.9756463276971282
Highland Park 25yr Single Malt,25.360113,90.45,9.170000076293945,799.99,31.545205878789286
Evan Williams Black Bourbon,59.1736,79.0,8.180000305175781,26.99,0.45611556701506784
Jim Beam Bourbon,33.813484,72.0,NULL,20.99,0.6207582647206081
Jim Beam Candy Cane Trial Pack,1.6906742,NULL,NULL,4.99,2.951485160871539
Jack Daniel's 150th Super Premium,33.813484,NULL,NULL,99.99,2.9571042515559
Seagram's 7 Crown Whiskey (traveler),25.360113,NULL,NULL,15.99,0.6305176826449272
Southern Comfort Whiskey,6.7626967,25.0,NULL,5.49,0.8118062926289713
Wild Turkey American Honey,25.360113,NULL,NULL,24.99,0.9854056892135178
Highland Park 12 Year Scotch,25.360113,84.39490445859873,NULL,52.99,2.0895017848597055
Lagavulin 12 Year Scotch,25.360113,90.57627118644068,NULL,128.99,5.086333990748949
Knob Creek 2001 Bourbon,25.360113,NULL,NULL,126.29,4.979867408272997
Canadian Limited,12.680057,NULL,NULL,4.99,0.3935313492332997
Lagavulin Single Malt,25.360113,NULL,NULL,105.99,4.179397673120261
Knob Creek Single Barrel Reserve,25.360113,84.5,8.800000190734863,47.99,1.8923417812104886
Canadian Limited Whisky,33.813484,NULL,NULL,9.99,0.2954442586994001
Eagle Rare 10 Year Bourbon,12.680057,83.9,8.550000190734863,18.99,1.4976273696689149
Oban Distillers Edition,25.360113,NULL,8.699999809265137,97.99,3.8639416672815132
White Horse Scotch,59.1736,60.0,NULL,35.99,0.6082104543036477
Catoctin Creek Roundstone Rye Whiskey 92 Proof,25.360113,NULL,NULL,52.79,2.0816153546295078
Crown Royal Noble Collection,25.360113,NULL,NULL,59.99,2.3655257899686095
Ancient Age Bourbon,25.360113,76.33333333333333,NULL,12.99,0.512221680455397
Cleveland Black Reserve,25.360113,NULL,NULL,34.99,1.3797257717225244
Wild Turkey 81,25.360113,76.15384615384616,8.130000114440918,23.99,0.9459736884836744
Glenlivet French Oak Reserve 15 Yr Old,25.360113,NULL,NULL,69.99,2.759845646845898
Knob Creek Bourbon,59.1736,81.5,NULL,70.99,1.1996903817198603
Ardbeg Dark Cove Committee Release,25.360113,88.4,NULL,109.99,4.3371256760396335
Glenfiddich Single Malt Scotch,59.1736,NULL,NULL,99.99,1.6897738035652905
Woodford Reserve Master Collection 1838 White Corn,25.360113,NULL,NULL,99.99,3.9428056687412
Cluny Scotch,59.1736,NULL,NULL,22.79,0.38513798732903887
Johnnie Walker Blue Scotch,59.1736,79.5,8.529999732971191,324.99,5.492145051019842
Woodford Reserve Bourbon (plastic),1.6906742,NULL,NULL,3.49,2.0642652729583273
Black Velvet,12.680057,45.0,NULL,5.59,0.4408497801933408
Four Roses Bourbon,25.360113,NULL,8.710000038146973,21.99,0.8671096870239876
Ironclad Bourbon Whiskey,12.680057,NULL,NULL,38.69,3.0512481081720573
Maker's Mark Bourbon,33.813484,79.97368421052632,8.229999542236328,40.99,1.2122383320761887
Old Grand Dad 100,25.360113,NULL,NULL,22.99,0.9065416877538309
1792 Single Barrel Bourbon,25.360113,NULL,8.600000381469727,42.99,1.6951817775612716
Reservoir Bourbon Whiskey,12.680057,NULL,NULL,42.19,3.3272721132809613
Stagg Jr.,25.360113,87.14285714285714,NULL,52.99,2.0895017848597055
Seagram's 7 Crown Whiskey Limited Edition,25.360113,NULL,NULL,16.49,0.6502336830098489
Chicken Cock Cherry Bounce Whiskey,25.360113,NULL,NULL,18.99,0.7488136848344574
Canadian Limited,25.360113,NULL,NULL,8.9,0.3509447914534917
